product_id,product_name,category,sub_category
3341,Newell 315,Office Supplies,Art
1236,Tensor Track Tree Floor Lamp,Furniture,Furnishings
9846,Griffin GC36547 PowerJolt SE Lightning Charger,Technology,Phones
3088,"Boston Sketch Pad, Water Color",Office Supplies,Art
9537,"Motorola Audio Dock, Cordless",Technology,Phones
7975,"Enermax Router, Programmable",Technology,Accessories
8508,"Belkin Numeric Keypad, Bluetooth",Technology,Accessories
4770,Advantus Push Pins,Office Supplies,Fasteners
5347,"Hon Removable Labels, Laser Printer Compatible",Office Supplies,Labels
8323,Maxell 4.7GB DVD-R 5/Pack,Technology,Accessories
68,"Bush Stackable Bookrack, Mobile",Furniture,Bookcases
1721,"Hon Training Table, Adjustable Height",Furniture,Tables
10162,"Cisco Headset, VoIP",Technology,Phones
3374,"Avery File Folder Labels, Alphabetical",Office Supplies,Labels
6686,"Rogers Folders, Blue",Office Supplies,Storage
4167,"Cuisinart Blender, White",Office Supplies,Appliances
4016,"BIC Pens, Easy-Erase",Office Supplies,Art
3782,"Acco Binder Covers, Clear",Office Supplies,Binders
8217,"Enermax Keyboard, Bluetooth",Technology,Accessories
9428,"StarTech Inkjet, Wireless",Technology,Machines
88,"Sauder Classic Bookcase, Mobile",Furniture,Bookcases
449,"Bush Stackable Bookrack, Traditional",Furniture,Bookcases
3095,"Stanley Canvas, Easy-Erase",Office Supplies,Art
753,Office Star - Ergonomically Designed Knee Chair,Furniture,Chairs
3702,"Ibico Binder, Recycled",Office Supplies,Binders
2638,"Cuisinart Coffee Grinder, Silver",Office Supplies,Appliances
2960,"BIC Pens, Fluorescent",Office Supplies,Art
3249,"Stanley Pencil Sharpener, Water Color",Office Supplies,Art
4203,"Eldon Folders, Industrial",Office Supplies,Storage
4443,"Kraft Peel and Seal, with clear poly window",Office Supplies,Envelopes
2243,"Accos Paper Clips, Metal",Office Supplies,Fasteners
3660,"Cardinal Slant-D Ring Binder, Heavy Gauge Vinyl",Office Supplies,Binders
4058,"Boston Pens, Blue",Office Supplies,Art
9293,"StarTech Receipt Printer, White",Technology,Machines
7974,"Memorex Memory Card, USB",Technology,Accessories
2152,"Barricks 18"" x 48"" Non-Folding Utility Table with Bottom Storage Shelf",Furniture,Tables
2302,"Advantus Push Pins, 12 Pack",Office Supplies,Fasteners
1141,"Rubbermaid Light Bulb, Duo Pack",Furniture,Furnishings
5304,"Hamilton Beach Stove, Red",Office Supplies,Appliances
3844,"Avery 3 1/2"" Diskette Storage Pages, 10/Pack",Office Supplies,Binders
3619,"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Dark Blue",Office Supplies,Binders
3664,Acco Hanging Data Binders,Office Supplies,Binders
8349,"Memorex Router, Erganomic",Technology,Accessories
140,"Bush Library with Doors, Pine",Furniture,Bookcases
9534,"Motorola Speaker Phone, Cordless",Technology,Phones
8663,"Hewlett Personal Copier, Color",Technology,Copiers
709,HON 5400 Series Task Chairs for Big and Tall,Furniture,Chairs
1677,"Harbour Creations Chairmat, Adjustable",Furniture,Chairs
6978,"Smead Shelving, Single Width",Office Supplies,Storage
7577,"Acme Trimmer, High Speed",Office Supplies,Supplies
1142,"Deflect-O Photo Frame, Erganomic",Furniture,Furnishings
9043,"Hewlett Fax Machine, Laser",Technology,Copiers
4421,"Jiffy Business Envelopes, Recycled",Office Supplies,Envelopes
6068,Xerox 189,Office Supplies,Paper
3699,Clear Mylar Reinforcing Strips,Office Supplies,Binders
7751,"Elite Trimmer, Steel",Office Supplies,Supplies
1506,Nu-Dell Leatherette Frames,Furniture,Furnishings
1490,"Deflect-O Door Stop, Durable",Furniture,Furnishings
5080,"Advantus Paper Clips, Assorted Sizes",Office Supplies,Fasteners
4775,"Accos Clamps, Assorted Sizes",Office Supplies,Fasteners
10231,"SanDisk Mouse, USB",Technology,Accessories
6619,"Wirebound Message Books, Two 4 1/4"" x 5"" Forms per Page",Office Supplies,Paper
7919,"Maxell 74 Minute CD-R Spindle, 50/Pack",Technology,Accessories
6309,Xerox 1897,Office Supplies,Paper
6538,Xerox 1965,Office Supplies,Paper
3641,Wilson Jones Custom Binder Spines & Labels,Office Supplies,Binders
1522,Westinghouse Clip-On Gooseneck Lamps,Furniture,Furnishings
5857,"Avery File Folder Labels, 5000 Label Set",Office Supplies,Labels
3198,Newell 348,Office Supplies,Art
8976,"Sharp Fax Machine, Digital",Technology,Copiers
5296,"Hamilton Beach Stove, Black",Office Supplies,Appliances
1016,Hon Every-Day Series Multi-Task Chairs,Furniture,Chairs
8068,"Memorex Memory Card, Bluetooth",Technology,Accessories
2921,"Boston Pencil Sharpener, Easy-Erase",Office Supplies,Art
350,"Ikea Stackable Bookrack, Metal",Furniture,Bookcases
634,Global Troy Executive Leather Low-Back Tilter,Furniture,Chairs
8542,"Canon Ink, High-Speed",Technology,Copiers
6474,"Enermax Note Cards, Premium",Office Supplies,Paper
90,"Ikea Stackable Bookrack, Metal",Furniture,Bookcases
10115,"Cisco Headset, Cordless",Technology,Phones
9779,"Nokia Headset, Full Size",Technology,Phones
1374,"Advantus Door Stop, Black",Furniture,Furnishings
3216,"Binney & Smith Canvas, Easy-Erase",Office Supplies,Art
3052,Newell 334,Office Supplies,Art
4560,"Inter-Office Recycled Envelopes, Brown Kraft, Button-String,10"" x 13"" , 100/Box",Office Supplies,Envelopes
7348,"Stiletto Shears, Easy Grip",Office Supplies,Supplies
4024,"BIC Highlighters, Easy-Erase",Office Supplies,Art
4940,"OIC Paper Clips, Bulk Pack",Office Supplies,Fasteners
3456,Acco Economy Flexible Poly Round Ring Binder,Office Supplies,Binders
8878,"Brother Wireless Fax, High-Speed",Technology,Copiers
7118,Eldon Mobile Mega Data Cart  Mega Stackable  Add-On Trays,Office Supplies,Storage
8204,Logitech G602 Wireless Gaming Mouse,Technology,Accessories
2193,Safco Drafting Table,Furniture,Tables
1269,"Deflect-O Clock, Duo Pack",Furniture,Furnishings
3170,Newell 32,Office Supplies,Art
3420,"Ibico Hole Reinforcements, Economy",Office Supplies,Binders
3884,"Avery Hole Reinforcements, Clear",Office Supplies,Binders
3049,"Premium Writing Pencils, Soft, #2 by Central Association for the Blind",Office Supplies,Art
3496,"Acco Hole Reinforcements, Durable",Office Supplies,Binders
8147,Microsoft Natural Keyboard Elite,Technology,Accessories
6345,"Green Bar Computer Printout Paper, Multicolor",Office Supplies,Paper
3811,"Wilson Jones Binding Machine, Economy",Office Supplies,Binders
8057,Case Logic 2.4GHz Wireless Keyboard,Technology,Accessories
6832,"Rogers Trays, Blue",Office Supplies,Storage
3820,"Wilson Jones Binder Covers, Durable",Office Supplies,Binders
7812,Acme Softgrip Scissors,Office Supplies,Supplies
8158,Imation 8gb Micro Traveldrive Usb 2.0 Flash Drive,Technology,Accessories
9862,"Cisco Headset, Full Size",Technology,Phones
5087,"Stockwell Push Pins, Metal",Office Supplies,Fasteners
5726,"Harbour Creations Shipping Labels, Laser Printer Compatible",Office Supplies,Labels
6145,"Xerox Parchment Paper, 8.5 x 11",Office Supplies,Paper
7823,"Fiskars Box Cutter, Steel",Office Supplies,Supplies
3725,"Acco Hole Reinforcements, Durable",Office Supplies,Binders
2872,Newell 324,Office Supplies,Art
3796,"Ibico Binder, Recycled",Office Supplies,Binders
4602,"Ames Interoffice Envelope, Set of 50",Office Supplies,Envelopes
3909,"Wilson Jones 3-Hole Punch, Durable",Office Supplies,Binders
8957,"Hewlett Fax Machine, High-Speed",Technology,Copiers
10219,"Samsung Smart Phone, with Caller ID",Technology,Phones
8547,"Canon Copy Machine, High-Speed",Technology,Copiers
7427,High Speed Automatic Electric Letter Opener,Office Supplies,Supplies
5725,"Hon Shipping Labels, 5000 Label Set",Office Supplies,Labels
6924,"Fellowes Personal Hanging Folder Files, Navy",Office Supplies,Storage
1594,Staples,Furniture,Furnishings
5876,"Hon Removable Labels, 5000 Label Set",Office Supplies,Labels
5526,"Hon Color Coded Labels, Laser Printer Compatible",Office Supplies,Labels
4115,"Cameo Clasp Envelope, Security-Tint",Office Supplies,Envelopes
8973,"Brother Copy Machine, High-Speed",Technology,Copiers
9763,Apple iPhone 5S,Technology,Phones
841,Hon 2090 “Pillow Soft” Series Mid Back Swivel/Tilt Chairs,Furniture,Chairs
672,"SAFCO Chairmat, Adjustable",Furniture,Chairs
491,"Bush Library with Doors, Traditional",Furniture,Bookcases
8751,"Sharp Copy Machine, Color",Technology,Copiers
5755,Avery 485,Office Supplies,Labels
8138,Memorex Micro Travel Drive 16 GB,Technology,Accessories
6282,"Eaton Cards & Envelopes, Premium",Office Supplies,Paper
1557,Tensor Computer Mounted Lamp,Furniture,Furnishings
10211,"Samsung Audio Dock, VoIP",Technology,Phones
8445,Logitech Illuminated Ultrathin Keyboard with Backlighting,Technology,Accessories
7299,"Belkin 19"" Vented Equipment Shelf, Black",Office Supplies,Storage
8250,"Belkin Numeric Keypad, Erganomic",Technology,Accessories
565,"Metal Folding Chairs, Beige, 4/Carton",Furniture,Chairs
10238,"SanDisk Memory Card, Erganomic",Technology,Accessories
7724,"Stiletto Ruler, High Speed",Office Supplies,Supplies
1195,"DAX Cubicle Frames, 8-1/2 x 11",Furniture,Furnishings
3583,GBC Premium Transparent Covers with Diagonal Lined Pattern,Office Supplies,Binders
1627,DAX Clear Channel Poster Frame,Furniture,Furnishings
3609,GBC Instant Index System for Binding Systems,Office Supplies,Binders
5253,"GlobeWeis Mailers, with clear poly window",Office Supplies,Envelopes
2653,Acco 6 Outlet Guardian Standard Surge Suppressor,Office Supplies,Appliances
208,"Bush Library with Doors, Traditional",Furniture,Bookcases
8230,WD My Passport Ultra 2TB Portable External Hard Drive,Technology,Accessories
10103,"Samsung Speaker Phone, Cordless",Technology,Phones
8984,"HP Fax and Copier, Digital",Technology,Copiers
7269,"Rogers Shelving, Industrial",Office Supplies,Storage
9137,"Okidata Receipt Printer, White",Technology,Machines
8622,"HP Wireless Fax, Digital",Technology,Copiers
7955,"Belkin Router, Programmable",Technology,Accessories
3183,"Stanley Canvas, Blue",Office Supplies,Art
8232,"Enermax Memory Card, Bluetooth",Technology,Accessories
5927,"Avery Round Labels, Laser Printer Compatible",Office Supplies,Labels
9227,"Konica Phone, Red",Technology,Machines
7222,"Fellowes Shelving, Blue",Office Supplies,Storage
6375,Xerox 1956,Office Supplies,Paper
9211,"Epson Calculator, Red",Technology,Machines
6399,"SanDisk Parchment Paper, Recycled",Office Supplies,Paper
4877,"Accos Paper Clips, Assorted Sizes",Office Supplies,Fasteners
3395,"Wilson Jones 3-Hole Punch, Clear",Office Supplies,Binders
2142,"Hon Computer Table, Fully Assembled",Furniture,Tables
981,"Office Star Rocking Chair, Black",Furniture,Chairs
4495,"Cameo Mailers, Recycled",Office Supplies,Envelopes
1513,"DataProducts Ampli Magnifier Task Lamp, Black,",Furniture,Furnishings
4307,"#10- 4 1/8"" x 9 1/2"" Recycled Envelopes",Office Supplies,Envelopes
4523,"Jiffy Interoffice Envelope, Recycled",Office Supplies,Envelopes
6925,"Fellowes Box, Single Width",Office Supplies,Storage
104,"Sauder Corner Shelving, Traditional",Furniture,Bookcases
3777,"Ibico Binding Machine, Economy",Office Supplies,Binders
6461,"Green Bar Parchment Paper, Recycled",Office Supplies,Paper
5497,"Harbour Creations Color Coded Labels, Laser Printer Compatible",Office Supplies,Labels
4799,"OIC Colored Binder Clips, Assorted Sizes",Office Supplies,Fasteners
656,"Office Star Swivel Stool, Adjustable",Furniture,Chairs
1347,"Eldon Photo Frame, Black",Furniture,Furnishings
8170,"Memorex Keyboard, Erganomic",Technology,Accessories
5094,"Stockwell Push Pins, 12 Pack",Office Supplies,Fasteners
9028,"Epson Calculator, Red",Technology,Machines
2995,"BIC Highlighters, Fluorescent",Office Supplies,Art
4450,"Ames Business Envelopes, Recycled",Office Supplies,Envelopes
2529,"Cuisinart Stove, Red",Office Supplies,Appliances
2671,"KitchenAid Microwave, White",Office Supplies,Appliances
7087,"Fellowes Lockers, Wire Frame",Office Supplies,Storage
300,"Rush Hierlooms Collection 1"" Thick Stackable Bookcases",Furniture,Bookcases
3255,"Binney & Smith Highlighters, Water Color",Office Supplies,Art
9582,"Okidata Calculator, White",Technology,Machines
8998,"Enermax Flash Drive, Programmable",Technology,Accessories
3549,"Avery Binder, Durable",Office Supplies,Binders
4936,"OIC Push Pins, Assorted Sizes",Office Supplies,Fasteners
5696,"Novimex Round Labels, Laser Printer Compatible",Office Supplies,Labels
1601,"Deflect-O Door Stop, Erganomic",Furniture,Furnishings
1415,"Eldon Photo Frame, Erganomic",Furniture,Furnishings
3435,"Acco Binder, Durable",Office Supplies,Binders
8588,"Brother Fax and Copier, Color",Technology,Copiers
9155,"Konica Card Printer, Red",Technology,Machines
1793,"Office Star Executive Leather Armchair, Adjustable",Furniture,Chairs
1850,"SAFCO Executive Leather Armchair, Red",Furniture,Chairs
854,"Harbour Creations Steel Folding Chair, Set of Two",Furniture,Chairs
8076,"Belkin Flash Drive, Programmable",Technology,Accessories
4154,"Cuisinart Microwave, Silver",Office Supplies,Appliances
5364,"Hoover Coffee Grinder, White",Office Supplies,Appliances
4626,"Ames Peel and Seal, Recycled",Office Supplies,Envelopes
318,"Safco Library with Doors, Traditional",Furniture,Bookcases
7361,"Stiletto Box Cutter, Serrated",Office Supplies,Supplies
4151,"Cardinal Binding Machine, Recycled",Office Supplies,Binders
8326,"Memorex Numeric Keypad, Erganomic",Technology,Accessories
6337,Xerox 1916,Office Supplies,Paper
2292,"Acme Scissors, High Speed",Office Supplies,Supplies
3956,Wilson Jones data.warehouse D-Ring Binders with DublLock,Office Supplies,Binders
3383,"Avery Binder, Recycled",Office Supplies,Binders
3382,"Avery Binder Covers, Economy",Office Supplies,Binders
8989,"Enermax Mouse, Bluetooth",Technology,Accessories
5512,Self-Adhesive Address Labels for Typewriters by Universal,Office Supplies,Labels
5315,"Harbour Creations Round Labels, Alphabetical",Office Supplies,Labels
7330,"Stanley Pencil Sharpener, Easy-Erase",Office Supplies,Art
4825,"Acco Clips to Go Binder Clips, 24 Clips in Two Sizes",Office Supplies,Fasteners
7005,Smead Adjustable Mobile File Trolley with Lockable Top,Office Supplies,Storage
1843,"SAFCO Executive Leather Armchair, Black",Furniture,Chairs
10251,"Sharp Fax Machine, Color",Technology,Copiers
6714,"Sanford Sketch Pad, Fluorescent",Office Supplies,Art
525,"Hon Bag Chairs, Red",Furniture,Chairs
7903,"Xerox Note Cards, Recycled",Office Supplies,Paper
9250,"Konica Card Printer, Durable",Technology,Machines
7483,"Elite Trimmer, Serrated",Office Supplies,Supplies
7765,"Acme Trimmer, Steel",Office Supplies,Supplies
8395,"Memorex Keyboard, USB",Technology,Accessories
506,"Bush 3-Shelf Cabinet, Mobile",Furniture,Bookcases
5006,"OIC Rubber Bands, Assorted Sizes",Office Supplies,Fasteners
4572,"Cameo Clasp Envelope, Recycled",Office Supplies,Envelopes
4041,"Binney & Smith Markers, Easy-Erase",Office Supplies,Art
4576,"GlobeWeis Interoffice Envelope, Recycled",Office Supplies,Envelopes
2878,"Sanford Highlighters, Fluorescent",Office Supplies,Art
5596,"Hon Legal Exhibit Labels, Laser Printer Compatible",Office Supplies,Labels
4180,"Eaton Parchment Paper, 8.5 x 11",Office Supplies,Paper
8267,Memorex Micro Travel Drive 4 GB,Technology,Accessories
2245,"Accos Thumb Tacks, Metal",Office Supplies,Fasteners
5380,"Ibico Index Tab, Economy",Office Supplies,Binders
2228,"Tenex Light Bulb, Durable",Furniture,Furnishings
211,"Dania Library with Doors, Metal",Furniture,Bookcases
5355,"Hoover Refrigerator, Black",Office Supplies,Appliances
2328,"Ames Interoffice Envelope, Set of 50",Office Supplies,Envelopes
326,"Ikea Floating Shelf Set, Metal",Furniture,Bookcases
1733,"Ikea Library with Doors, Mobile",Furniture,Bookcases
2158,BoxOffice By Design Rectangular and Half-Moon Meeting Room Tables,Furniture,Tables
7593,"Acme Letter Opener, Steel",Office Supplies,Supplies
750,"Hon Steel Folding Chair, Red",Furniture,Chairs
688,"Novimex Rocking Chair, Black",Furniture,Chairs
715,"SAFCO Rocking Chair, Adjustable",Furniture,Chairs
10018,"Apple Headset, Full Size",Technology,Phones
1757,"Novimex Rocking Chair, Red",Furniture,Chairs
6173,"Green Bar Cards & Envelopes, Multicolor",Office Supplies,Paper
6180,White Computer Printout Paper by Universal,Office Supplies,Paper
3098,"Sanford Pencil Sharpener, Water Color",Office Supplies,Art
7632,Acme Box Cutter Scissors,Office Supplies,Supplies
1427,"Deflect-O Clock, Black",Furniture,Furnishings
4271,"Cameo Business Envelopes, Security-Tint",Office Supplies,Envelopes
5828,"Smead Legal Exhibit Labels, Adjustable",Office Supplies,Labels
6152,Xerox 1884,Office Supplies,Paper
7883,"Wilson Jones 3-Hole Punch, Clear",Office Supplies,Binders
3104,"Boston Pens, Easy-Erase",Office Supplies,Art
5765,"Hon Legal Exhibit Labels, 5000 Label Set",Office Supplies,Labels
7882,"Wilson Jones Binder Covers, Clear",Office Supplies,Binders
2688,"Bravo II Megaboss 12-Amp Hard Body Upright, Replacement Belts, 2 Belts per Pack",Office Supplies,Appliances
225,"Bush Library with Doors, Metal",Furniture,Bookcases
2682,Hoover WindTunnel Plus Canister Vacuum,Office Supplies,Appliances
9993,"Samsung Speaker Phone, with Caller ID",Technology,Phones
1744,"Ikea Corner Shelving, Mobile",Furniture,Bookcases
1739,"Ikea Corner Shelving, Metal",Furniture,Bookcases
6122,Xerox 1934,Office Supplies,Paper
9879,Panasonic KX T7731-B Digital phone,Technology,Phones
8195,Maxell 4.7GB DVD-R,Technology,Accessories
10026,"Apple Speaker Phone, Full Size",Technology,Phones
9622,"Panasonic Calculator, Red",Technology,Machines
9569,"Nokia Audio Dock, with Caller ID",Technology,Phones
9225,"Panasonic Calculator, White",Technology,Machines
7018,"Rogers Lockers, Industrial",Office Supplies,Storage
5235,"GlobeWeis Manila Envelope, with clear poly window",Office Supplies,Envelopes
5021,"Accos Push Pins, Bulk Pack",Office Supplies,Fasteners
7136,"Tenex Trays, Industrial",Office Supplies,Storage
3020,"Sanford Markers, Water Color",Office Supplies,Art
7034,"Safco Wire Cube Shelving System, For Use as 4 or 5 14"" Cubes, Black",Office Supplies,Storage
2467,Eureka The Boss Cordless Rechargeable Stick Vac,Office Supplies,Appliances
7914,"Xerox Note Cards, Premium",Office Supplies,Paper
